snp_id,beta,se,z_score,p_value,odds_ratio,p_bonferroni,p_fdr,significant_bonferroni,significant_fdr
SNP_00592,-1.368365014242852,0.7180084370459046,-1.9057784611455313,0.05667895456155787,0.25452276063425844,1.0,1.0,False,False
SNP_00595,-0.6917185734240923,0.6425462841895497,-1.0765272330483773,0.2816915281574953,0.500714814040573,1.0,1.0,False,False
SNP_00596,0.26004790082786305,0.8421875941189592,0.30877669374827105,0.7574913990899912,1.2969922121785236,1.0,1.0,False,False
SNP_00597,-0.5315099703457358,1.0965208837892453,-0.4847239831028094,0.627872151666925,0.5877168643039186,1.0,1.0,False,False
SNP_00598,-0.3746891537122003,0.6724738732757688,-0.5571802394151116,0.5774042894270701,0.6875029533201755,1.0,1.0,False,False
SNP_00600,1.0096061514267167,0.65870518331499,1.5327132334769065,0.12534652711282462,2.7445198768906764,1.0,1.0,False,False
SNP_00601,0.7709205286981822,1.2215013415439377,0.6311254048429974,0.5279585312769434,2.1617552959476307,1.0,1.0,False,False
SNP_00602,-1.4047925970262325,1.0790922023731946,-1.3018281421520246,0.19297514118791337,0.24541795158781798,1.0,1.0,False,False
SNP_00603,1.2028896363395865,0.7905137386541627,1.521655573485019,0.12809540485185253,3.329724728094487,1.0,1.0,False,False
SNP_00604,0.16637090389784767,1.1267271127927447,0.14765856080757211,0.8826122367414387,1.1810110621039847,1.0,1.0,False,False
SNP_00607,-1.6542461308423337,0.69736043409595,-2.372153695508807,0.01768473257018595,0.1912361684267788,1.0,0.8985436175315952,False,False
SNP_00608,-0.19751287656346567,0.6636195106409448,-0.2976297010506841,0.7659858031844399,0.8207695718681974,1.0,1.0,False,False
SNP_00609,0.7303212503204127,0.7076058158674514,1.0321018198884,0.3020244214065986,2.0757473350716813,1.0,1.0,False,False
SNP_00610,-1.395474451112548,0.713447156854902,-1.9559604908431278,0.050469808498060834,0.24771547959707355,1.0,1.0,False,False
SNP_00611,-0.3896145490966763,0.6694155911670617,-0.5820219221626147,0.5605519147107354,0.6773178969844864,1.0,1.0,False,False
SNP_00612,-11.904050127851018,416.7891995164285,-0.02856132102670237,0.9772144608391232,6.762958417960655e-06,1.0,1.0,False,False
SNP_00613,-0.2759276841169859,0.6638456082518011,-0.4156503872091969,0.6776658502074658,0.7588678069725588,1.0,1.0,False,False
SNP_00614,1.376155767652249,1.0850507071444668,1.2682870566241873,0.20469545760153618,3.9596505152705754,1.0,1.0,False,False
SNP_00615,0.1760429819596226,0.852705440717088,0.2064522794783368,0.8364376371735533,1.1924893130766587,1.0,1.0,False,False
SNP_00617,-0.5534953457548936,0.6637230156507096,-0.8339251957569235,0.40432313813663534,0.5749366916326177,1.0,1.0,False,False
SNP_00618,-0.36639102870993573,1.1420900717735052,-0.3208074719894745,0.7483562966292702,0.693231674716638,1.0,1.0,False,False
SNP_00619,0.9298265449011228,0.6492366667929927,1.4321842749488383,0.15209109083845396,2.534069592203114,1.0,1.0,False,False
SNP_00621,0.5047939063537626,1.170930230536731,0.43110502503840487,0.6663920070268754,1.6566440614606504,1.0,1.0,False,False
SNP_00622,0.45501315258832425,0.6728162282246891,0.6762814770222385,0.4988619507946148,1.576194113929958,1.0,1.0,False,False
SNP_00623,-0.5860451981565941,0.6424750064583871,-0.9121680878874033,0.3616802401752496,0.5565238799885264,1.0,1.0,False,False
SNP_00624,-0.041420084487250146,1.1278868859777698,-0.036723615641069275,0.9707053787823577,0.959426005299031,1.0,1.0,False,False
SNP_00625,-0.6106009781627199,0.630192927420339,-0.9689111882962289,0.3325895026887592,0.5430244251701454,1.0,1.0,False,False
SNP_00626,-1.3317500054804359,1.1104922888037523,-1.199242911371341,0.2304335061289291,0.2640148293903038,1.0,1.0,False,False
SNP_00627,-1.181623110463275,0.8230868094874928,-1.4355996194362903,0.1511163030989472,0.3067803958074736,1.0,1.0,False,False
SNP_00628,,,,1.0,,1.0,1.0,False,False
SNP_00629,0.5527716997968547,1.0972153331944716,0.5037950920604578,0.6144053769516311,1.7380637387621884,1.0,1.0,False,False
SNP_00630,0.5574119810842232,0.8402547965376546,0.6633844678793734,0.5070843509486657,1.7461475845593613,1.0,1.0,False,False
SNP_00631,-24.064026759825563,82022.5612086051,-0.00029338302054021903,0.9997659142208674,3.541000318616267e-11,1.0,1.0,False,False
SNP_00632,1.300181412605609,0.7159417795626255,1.816043496441708,0.0693637001264819,3.6699623846713765,1.0,1.0,False,False
SNP_00634,-0.6532976476142496,0.6762136753463709,-0.9661112625082845,0.3339885094846651,0.5203270891213342,1.0,1.0,False,False
SNP_00636,1.3736137508270472,0.738398588846524,1.860260530796535,0.06284867478933905,3.949597799538365,1.0,1.0,False,False
SNP_00637,0.9718474772217912,0.7810651381600473,1.2442591913795682,0.2134041851020202,2.642822506308009,1.0,1.0,False,False
SNP_00639,-0.4125283102979666,1.107711655001898,-0.37241488652320787,0.7095839719310728,0.6619744557314662,1.0,1.0,False,False
SNP_00640,-0.8095374320651115,0.8969417352636708,-0.9025529755588133,0.36676319352663533,0.4450638909002303,1.0,1.0,False,False
SNP_00642,0.4969068925087363,0.8222548892306552,0.6043222108094346,0.5456294423461411,1.6436294773783184,1.0,1.0,False,False
SNP_00645,-0.46390501777272075,0.9035081346980359,-0.5134486342259262,0.6076375328943611,0.6288232786662575,1.0,1.0,False,False
SNP_00646,22.43872846640425,79860.03268755687,0.00028097569849730935,0.999775813831158,5559246788.869356,1.0,1.0,False,False
SNP_00647,-0.24274519567882394,0.6295237253214601,-0.38560134577115185,0.6997919363888965,0.7844713750039122,1.0,1.0,False,False
SNP_00649,0.6145280903742035,0.7067835099035236,0.8694714601619483,0.38458931174746325,1.8487839347302388,1.0,1.0,False,False
SNP_00650,0.05994215260399977,0.8785276745833634,0.06823023831597222,0.9456023563567929,1.0617751238427529,1.0,1.0,False,False
SNP_00651,-0.27184467845556054,0.6414607962680755,-0.4237900118559277,0.6717189630436231,0.7619726026605677,1.0,1.0,False,False
SNP_00652,0.08928236750416657,0.7461593611121297,0.11965589679273567,0.9047557385237956,1.0933893503636412,1.0,1.0,False,False
SNP_00653,1.7283656632299675,0.9761825117630285,1.7705353685433918,0.07663799786927478,5.631442709489613,1.0,1.0,False,False
SNP_00654,-0.7542933809784628,0.7197328235187505,-1.0480185929144468,0.29463004065397147,0.470342850539478,1.0,1.0,False,False
SNP_00655,-0.8565482848756569,0.8799959967335645,-0.9733547516750728,0.33037701928839747,0.4246252410281449,1.0,1.0,False,False
SNP_00657,-38.52590266545324,178723200.59061247,-2.1556184389122244e-07,0.9999998280065329,1.8552953754754174e-17,1.0,1.0,False,False
SNP_00659,-24.47936958544736,252011.83033495257,-9.713579538274641e-05,0.9999224968486847,2.337463664561214e-11,1.0,1.0,False,False
SNP_00661,1.3017872873671041,0.9655569319546169,1.3482242675549356,0.17758626160534352,3.6758606192860617,1.0,1.0,False,False
SNP_00662,21.257862472034425,29905.20119299885,0.000710841647071451,0.9994328304723907,1706759656.4292705,1.0,1.0,False,False
SNP_00664,-0.35430247546011434,0.6663022279932068,-0.5317443955233578,0.5949030390748178,0.7016626995062265,1.0,1.0,False,False
SNP_00665,-0.41636797245205986,1.0977826834898734,-0.37928087108134884,0.7044793030256725,0.659437570973789,1.0,1.0,False,False
SNP_00668,0.4700126575361089,0.6343562501620714,0.7409285514504279,0.45873676281983145,1.6000144453298055,1.0,1.0,False,False
SNP_00669,-0.5911525104038454,0.8155380959293278,-0.7248619204357475,0.46853674403509227,0.5536887847813101,1.0,1.0,False,False
SNP_00670,-0.28921692139139593,1.1354014068157887,-0.254726583616361,0.7989342826087333,0.7488497462539702,1.0,1.0,False,False
SNP_00671,-0.658636343086267,0.6842566213559477,-0.9625575004025381,0.3357696341536871,0.5175566231639441,1.0,1.0,False,False
SNP_00675,-0.8028644426998911,0.6538010959146948,-1.2279949478773058,0.21944886451239154,0.4480437286665416,1.0,1.0,False,False
SNP_00676,0.36659693275853716,0.6552709916729306,0.5594585101693605,0.5758488393374489,1.4428162499313586,1.0,1.0,False,False
SNP_00677,-0.43500174149470444,0.6703884322362859,-0.6488801425818506,0.5164158507817058,0.647263539871026,1.0,1.0,False,False
SNP_00678,0.15923776584489283,0.8392192734813111,0.18974512487580394,0.8495088585553813,1.172616721743391,1.0,1.0,False,False
SNP_00680,-0.18969728627258983,0.7298534761058038,-0.259911465085754,0.7949320672704504,0.8272095037184862,1.0,1.0,False,False
SNP_00682,-0.6281983616930743,1.1453256575980897,-0.5484888577546542,0.5833562779168887,0.5335522036868939,1.0,1.0,False,False
SNP_00684,0.05386913304483415,0.6235971496821981,0.08638450812722173,0.9311607616160107,1.0553464831367765,1.0,1.0,False,False
SNP_00685,0.8521739107222731,0.6957424099096088,1.2248411173224125,0.22063508954590294,2.3447385677663157,1.0,1.0,False,False
SNP_00686,0.6705233918235496,0.6308750579751012,1.0628465705645525,0.2878515361579467,1.9552604201884505,1.0,1.0,False,False
SNP_00687,-0.08304858220063556,1.150661590123203,-0.07217463667292782,0.9424629295234747,0.920306435622138,1.0,1.0,False,False
SNP_00688,0.12953257465165005,0.6332102489885924,0.20456487376593877,0.8379121016615124,1.1382961904607427,1.0,1.0,False,False
SNP_00689,0.2578036497744496,0.6775594011125715,0.38048863221605184,0.7035827333534364,1.2940846998542175,1.0,1.0,False,False
SNP_00690,0.7452105388439185,0.6471731262935988,1.1514856049598137,0.24953251399890175,2.106884969414205,1.0,1.0,False,False
SNP_00695,-24.170701631501704,130452.35302249144,-0.0001852837535811593,0.9998521649544958,3.18271431671305e-11,1.0,1.0,False,False
SNP_00696,-0.6507442101123234,0.6334051277344245,-1.0273743953414425,0.30424420337669866,0.5216574095461838,1.0,1.0,False,False
SNP_00697,-1.198664872748836,0.9370915562509463,-1.2791331484667037,0.20085017229816415,0.30159661308102664,1.0,1.0,False,False
SNP_00698,1.0628800341095064,0.6958171206137369,1.5275278555549283,0.12662980600395363,2.8946958183112828,1.0,1.0,False,False
SNP_00699,-23.54001389461494,57317.84115456241,-0.0004106926119414948,0.9996723147149078,5.98000933094227e-11,1.0,1.0,False,False
SNP_00700,1.0310041454831291,0.6535142092742889,1.5776308010625097,0.11465045204618458,2.8038799249464894,1.0,1.0,False,False
SNP_00702,0.30787386509621856,0.7304293911200095,0.42149709313331135,0.6733921333914046,1.360529367872766,1.0,1.0,False,False
SNP_00703,-0.4768153438504285,0.6314662087883975,-0.7550924138368391,0.45019353464502354,0.6207571453351097,1.0,1.0,False,False
SNP_00704,-0.8447505830402204,0.662446938465104,-1.2751973539156445,0.20223939765663568,0.42966451046331405,1.0,1.0,False,False
SNP_00705,0.9530275649097565,0.6891973770408408,1.3828078815414317,0.1667237816831959,2.593549925616023,1.0,1.0,False,False
SNP_00706,0.46908332708997225,0.6501909339924045,0.7214547336266797,0.4706297816221482,1.598528193907818,1.0,1.0,False,False
SNP_00708,0.022100256457597375,0.722107746302932,0.03060520617698246,0.9755843901674096,1.0223462761487105,1.0,1.0,False,False
SNP_00709,0.21933301289519988,0.8413540273459774,0.2606905128713514,0.7943311827877542,1.2452458905870722,1.0,1.0,False,False
SNP_00711,-22.414203728032025,60574.907120567856,-0.0003700245661692713,0.9997047631182729,1.8434654590629724e-10,1.0,1.0,False,False
SNP_00712,-39.40162055379324,274332066.2835105,-1.4362746975803165e-07,0.9999998854018594,7.728471601596614e-18,1.0,1.0,False,False
SNP_00715,-0.720962243560436,1.087487421203144,-0.6629614554647427,0.5073552404469337,0.48628410700892527,1.0,1.0,False,False
SNP_00716,20.40481065522098,17103.980058870806,0.0011929861111267042,0.9990481350264646,727271672.2866592,1.0,1.0,False,False
SNP_00717,-0.5335276478739082,0.742922735432833,-0.7181468844981174,0.472666724293868,0.5865322366940257,1.0,1.0,False,False
SNP_00720,-0.8991196602447588,0.751223208660944,-1.1968741778458099,0.23135560027114044,0.4069277367669388,1.0,1.0,False,False
SNP_00722,-0.27874168754001205,0.6334286153590865,-0.4400522502160646,0.6598992645045101,0.7567353521408855,1.0,1.0,False,False
SNP_00723,-1.209081867453641,0.6606417032913751,-1.830162796913802,0.067225599031632,0.29847118978113035,1.0,1.0,False,False
SNP_00724,0.8369837060900529,0.8798113848006988,0.9513217498085144,0.3414410692719795,2.309390659776299,1.0,1.0,False,False
SNP_00725,-17.12925722871671,2258.660022586485,-0.007583813879656527,0.9939490499960999,3.6379615652413474e-08,1.0,1.0,False,False
SNP_00726,-0.41033070914161496,0.6362606709398481,-0.6449097482883828,0.5189856740727503,0.6634308112189922,1.0,1.0,False,False
SNP_00727,-0.01123377225587747,0.6279914170090098,-0.01788841686623927,0.9857278695387685,0.9888290909465036,1.0,1.0,False,False
SNP_00728,-1.227134971336234,0.8106548226035744,-1.5137576896107932,0.13008730729739007,0.2931312050662215,1.0,1.0,False,False
SNP_00729,1.1760641131378013,0.6683926799787215,1.7595406837418412,0.07848571638110789,3.241590528271203,1.0,1.0,False,False
SNP_00730,1.1121578151147624,0.667130366847657,1.6670771866823593,0.09549905776931492,3.0409130481649433,1.0,1.0,False,False
SNP_00731,1.830965787229164,1.0683889669668745,1.7137632864435348,0.08657220861681333,6.23991017489697,1.0,1.0,False,False
SNP_00732,-1.0186595609178397,0.8985231431041176,-1.1337043110527885,0.2569186006909424,0.3610786198228464,1.0,1.0,False,False
SNP_00733,-0.5684406392112831,1.1374770314508342,-0.4997381252492157,0.617259483561841,0.5664079848187397,1.0,1.0,False,False
SNP_00734,0.16236325119922687,1.1289186870109051,0.14382191832533503,0.8856410944933748,1.1762874515513995,1.0,1.0,False,False
SNP_00735,0.437563270581598,0.6688990253436918,0.6541544448457979,0.513012307649785,1.5489282971281024,1.0,1.0,False,False
SNP_00737,-0.9231296973228191,0.7088070460810173,-1.3023709377986412,0.1927896124191706,0.397273746822071,1.0,1.0,False,False
SNP_00739,-0.04971386343794332,0.7316206955581553,-0.06795032417722476,0.9458251783931736,0.951501644962224,1.0,1.0,False,False
SNP_00740,0.06869250548377068,0.6786776803495632,0.10121521227630406,0.9193796210829936,1.0711067990380403,1.0,1.0,False,False
SNP_00744,-0.004720437222036579,0.6270920454326441,-0.0075275029501926626,0.9939939783348654,0.99529068653187,1.0,1.0,False,False
SNP_00745,0.9357827483180413,1.1063976800624025,0.8457923992259834,0.39766856636513404,2.549208065324771,1.0,1.0,False,False
SNP_00747,0.147979666910963,0.6651687356333227,0.22246936601743333,0.823948518133113,1.1594893201237024,1.0,1.0,False,False
SNP_00749,-0.15365187852960052,0.846384824668935,-0.18153902817161416,0.8559445019936407,0.8575705077597527,1.0,1.0,False,False
SNP_00751,-0.02827499229321522,0.7233643778703923,-0.039088173482440064,0.968820089958217,0.9721210042573688,1.0,1.0,False,False
SNP_00754,0.26336207083359275,1.1434998496751891,0.23031229160930863,0.8178491100004638,1.3012977956426337,1.0,1.0,False,False
SNP_00755,-0.2398915819978688,0.8293459783407051,-0.28925392811071005,0.7723870660363582,0.7867131503110322,1.0,1.0,False,False
SNP_00756,-1.881804026385424,0.7219973052872414,-2.6063864956348586,0.009150314558843192,0.15231507733380004,1.0,0.8985436175315952,False,False
SNP_00757,-19.790014785191417,12802.043997099096,-0.0015458480528324832,0.9987665921965325,2.542762406695975e-09,1.0,1.0,False,False
SNP_00759,-0.6632928046050078,0.6689533441519805,-0.9915382147402994,0.3214228418176289,0.5151522429607976,1.0,1.0,False,False
SNP_00760,1.2686909403881355,0.7256113543260992,1.748444167561867,0.0803871455308736,3.556194243755928,1.0,1.0,False,False
SNP_00761,0.6176598116645802,1.1743723696563473,0.5259488622380685,0.5989237380359669,1.8545828863505454,1.0,1.0,False,False
SNP_00763,-0.2563058451857606,0.8436567272662103,-0.30380347468607927,0.7612776193732116,0.7739052374014215,1.0,1.0,False,False
SNP_00764,1.1215005952112689,0.939689302612621,1.1934802195716792,0.23268135440818483,3.0694567612582575,1.0,1.0,False,False
SNP_00765,0.3319709791735233,0.7336329216932441,0.45250283807782987,0.6509067771430921,1.393712401239858,1.0,1.0,False,False
SNP_00766,-2.086771240308349,0.8840268644095294,-2.360529215028066,0.018248880860158235,0.12408713726273204,1.0,0.8985436175315952,False,False
SNP_00767,-0.3559569355517333,0.7102086254560956,-0.5012005244559483,0.6162300052430928,0.7005027863517077,1.0,1.0,False,False
SNP_00768,0.014356578160627024,1.1747874148756061,0.01222057538141672,0.990249634270249,1.0144601287796267,1.0,1.0,False,False
SNP_00769,-1.9911908136593048,0.7841375063015937,-2.5393388247053905,0.011106220546598183,0.13653274354687644,1.0,0.8985436175315952,False,False
SNP_00771,-24.36906360904473,164281.0764119001,-0.0001483376183142631,0.9998816437049949,2.610057923211725e-11,1.0,1.0,False,False
SNP_00772,0.4413475954628734,1.0988462953888316,0.4016463424547476,0.6879443189757958,1.5548010502163567,1.0,1.0,False,False
SNP_00773,-1.0952841733344856,1.077943424114815,-1.0160868825132547,0.30958801500565825,0.3344445532194908,1.0,1.0,False,False
SNP_00774,-0.6102313419379611,0.8371286818612028,-0.7289576323931741,0.4660275791853896,0.5432251837701567,1.0,1.0,False,False
SNP_00777,0.5259723773179773,0.8335370872625509,0.6310125672336213,0.5280323073388378,1.6921034116586644,1.0,1.0,False,False
SNP_00779,0.8151036281361637,0.7030251745454996,1.159423101261092,0.24628376485274883,2.2594097986447195,1.0,1.0,False,False
SNP_00783,-0.2827486846097901,0.6612232698436485,-0.4276145403603963,0.668931778039831,0.753709182777166,1.0,1.0,False,False
SNP_00784,-1.5539178844744876,1.1257260925377328,-1.3803694298063918,0.16747292765078814,0.21141803764400227,1.0,1.0,False,False
SNP_00785,-0.5557933609904773,0.6625100396303534,-0.8389206619428461,0.4015138323120391,0.5736169952776773,1.0,1.0,False,False
SNP_00786,0.4748277347840647,0.6410349791271235,0.7407204758633019,0.4588629415732943,1.6077372164306116,1.0,1.0,False,False
SNP_00787,-0.3672405066773934,0.8654874094110686,-0.42431640562776834,0.6713350762793884,0.6926430397342439,1.0,1.0,False,False
SNP_00788,-0.9712377995522438,0.7070946244419665,-1.3735612830018853,0.16957792358584822,0.37861409957439546,1.0,1.0,False,False
SNP_00789,-0.05978622009932221,0.6237261088700791,-0.09585332287537054,0.9236370667564516,0.9419658854344226,1.0,1.0,False,False
SNP_00790,0.352980835083709,0.7679078717948978,0.4596656031909872,0.6457562624938968,1.4233038656727723,1.0,1.0,False,False
SNP_00793,-0.1306572350699284,0.6344099092504262,-0.2059508106112399,0.8368293349737602,0.8775185054172205,1.0,1.0,False,False
SNP_00794,-0.2842704978595387,0.6640452656089104,-0.4280890363684331,0.6685862985532478,0.7525630504772141,1.0,1.0,False,False
SNP_00796,-0.25056733904180145,1.1047096611131988,-0.22681736918034068,0.8205657570152574,0.7783590642953846,1.0,1.0,False,False
SNP_00798,-2.1405864514671333,1.0687846915145376,-2.0028228963812933,0.04519630135480061,0.1175858643947592,1.0,1.0,False,False
SNP_00799,-0.8828101376906573,1.0924705666937558,-0.8080859700983861,0.4190410935858403,0.41361895079916833,1.0,1.0,False,False
SNP_00800,0.7858889503019715,0.6416591059121214,1.2247764320040728,0.22065946714490514,2.19435674805773,1.0,1.0,False,False
SNP_00803,0.13983367634726415,0.7513413023064096,0.18611205841874193,0.8523568858711603,1.1500824970268055,1.0,1.0,False,False
SNP_00806,0.18755460949199268,0.7384123550004562,0.253997117223041,0.7994977852101168,1.2062961228407685,1.0,1.0,False,False
SNP_00807,0.01348641784443477,1.1298214646978488,0.011936769008049849,0.9904760624751588,1.013577769785769,1.0,1.0,False,False
SNP_00809,-0.46208428815025965,0.6877793170327268,-0.6718496423297826,0.5016794217593856,0.6299692387621879,1.0,1.0,False,False
SNP_00810,0.9858345149312425,0.6502363446197222,1.516117213515323,0.12948971643153145,2.6800474911154986,1.0,1.0,False,False
SNP_00813,0.6745329194173889,0.7576440434455353,0.8903032040611285,0.3733031011646206,1.9631158285107226,1.0,1.0,False,False
SNP_00814,3.418744443768612,1.0572776729534497,3.23353507902851,0.0012226831939059527,30.531057486590317,0.87910921641838,0.6086128035130856,False,False
SNP_00816,0.21601040745611136,0.8256690400304986,0.26161863529257723,0.7936154754039147,1.2411152957864262,1.0,1.0,False,False
SNP_00817,0.21075722078505035,0.8586382068877255,0.24545520930052056,0.8061039852724263,1.2346125804003019,1.0,1.0,False,False
SNP_00819,1.1200205315848293,1.0776984094543542,1.0392708403011404,0.29867879233894734,3.0649171302530593,1.0,1.0,False,False
SNP_00821,0.4739175844734703,0.6844502488795773,0.6924061832825072,0.4886822838435173,1.606274599605268,1.0,1.0,False,False
SNP_00823,0.060276772719847084,0.8917131685687701,0.06759659366317686,0.946106767061956,1.0621304746081384,1.0,1.0,False,False
SNP_00824,-0.5301443431926112,0.6621278606000698,-0.8006676274158812,0.42332408843011415,0.5885200146893297,1.0,1.0,False,False
SNP_00825,0.6020573273802007,0.67862078276812,0.8871778505285175,0.3749831554516928,1.8258713540806701,1.0,1.0,False,False
SNP_00826,19.604392470595307,10559.920189471462,0.0018564905907282744,0.9985187356712593,326647599.57042706,1.0,1.0,False,False
SNP_00827,0.591183357545738,0.7039512759108006,0.8398072107772532,0.4010164898040628,1.806124442294152,1.0,1.0,False,False
SNP_00829,-0.4013984480586251,0.9037264458594277,-0.4441592363460188,0.6569274616344813,0.6693832934212047,1.0,1.0,False,False
SNP_00830,0.38134687093159475,0.9114050031477892,0.41841647743265387,0.6756426413514016,1.4642554249740676,1.0,1.0,False,False
SNP_00831,-1.2330837980225895,0.915619440371038,-1.3467208576555614,0.1780701521066087,0.2913925948037201,1.0,1.0,False,False
SNP_00832,0.28377958069037895,1.1603013556077368,0.2445740318399803,0.8067862730780837,1.3281401507516886,1.0,1.0,False,False
SNP_00833,0.9335105015984704,0.7209690938961333,1.2947996099995889,0.19538936657398154,2.543422211593827,1.0,1.0,False,False
SNP_00834,-0.04699058308049727,0.638041993809082,-0.07364810394370064,0.9412903936290314,0.9540963821968964,1.0,1.0,False,False
SNP_00837,0.67653442619777,0.6667950332594013,1.0146062769705424,0.31029354602996273,1.967048952926736,1.0,1.0,False,False
SNP_00838,0.7961409420671545,1.096257061580026,0.7262356339303149,0.4676943305000886,2.216968987563827,1.0,1.0,False,False
SNP_00839,0.43917059206743625,0.6677649140952261,0.6576724574732729,0.5107486241321855,1.5514199247469795,1.0,1.0,False,False
SNP_00841,26.512624522477743,351384.206024173,7.545195278541871e-05,0.9999397980518472,326803373425.27545,1.0,1.0,False,False
SNP_00842,-0.7652236718870138,0.8181815038288347,-0.9352737360915705,0.34964724685912485,0.46522986049513493,1.0,1.0,False,False
SNP_00844,-0.4808151903208263,0.8430967888760948,-0.5702965503661632,0.5684765802154144,0.6182791711202864,1.0,1.0,False,False
SNP_00845,0.38127076185326425,1.1022574795610822,0.3458999089805096,0.7294179370524512,1.4641439860840417,1.0,1.0,False,False
SNP_00846,0.2727983991672653,0.6678905980861699,0.4084477307345916,0.6829449973152235,1.3136353881398133,1.0,1.0,False,False
SNP_00848,-25.66371484746264,396341.06298667664,-6.47515921112755e-05,0.9999483357044031,7.151386603518967e-12,1.0,1.0,False,False
SNP_00849,0.19044307392237042,0.7297686431293944,0.2609636296590003,0.7941205549527032,1.2097855033337581,1.0,1.0,False,False
SNP_00850,0.11989305577175295,0.8499608160872252,0.14105715640360675,0.8878247893957916,1.1273762787461317,1.0,1.0,False,False
SNP_00851,-0.6711955679469074,0.6352668033153168,-1.0565569685745992,0.2907138282135172,0.51109716098078,1.0,1.0,False,False
SNP_00855,0.1650980381725607,0.6339358411132877,0.2604333553418015,0.7945295165414988,1.1795087499255235,1.0,1.0,False,False
SNP_00856,-0.20118133503316535,0.724959402100846,-0.27750703618735867,0.7813908038084233,0.817764128822604,1.0,1.0,False,False
SNP_00857,0.14048078929417768,0.6560351989412458,0.21413605477403516,0.8304409601937475,1.1508269711540942,1.0,1.0,False,False
SNP_00861,-0.3352244302830553,0.8515248489629427,-0.39367545256174186,0.6938206668898177,0.7151775608374268,1.0,1.0,False,False
SNP_00862,-0.0266274406660124,1.204147023454487,-0.02211311421891235,0.9823577254006242,0.973723943900091,1.0,1.0,False,False
SNP_00864,1.0760746678812108,0.831154618606881,1.2946744730659698,0.19543254950280842,2.9331433623429306,1.0,1.0,False,False
SNP_00865,0.2634851301133195,0.6539309206192648,0.40292502129093727,0.6870033836857711,1.3014579422656374,1.0,1.0,False,False
SNP_00868,1.1677889713646135,0.7024812842584984,1.6623773437569498,0.09643713868639019,3.2148765903338608,1.0,1.0,False,False
SNP_00869,-42.790190909756134,1314301676.5192769,-3.2557358538170086e-08,0.9999999740229862,2.6088926444055594e-19,1.0,1.0,False,False
SNP_00870,-0.22474454903170418,0.6262262174427435,-0.35888716053676367,0.7196795050691169,0.7987202265565443,1.0,1.0,False,False
SNP_00872,0.30016544171853826,0.6914596418131571,0.43410406561319964,0.6642128732984871,1.3500821490113986,1.0,1.0,False,False
SNP_00873,0.2928333166372903,0.6714455378403469,0.4361237064426196,0.662746978043978,1.340219379539809,1.0,1.0,False,False
SNP_00874,-0.47665095308447514,0.6333505241879182,-0.7525863402349542,0.451698528563785,0.6208592004659331,1.0,1.0,False,False
SNP_00875,-0.24083701086550197,0.6360516773488331,-0.37864377918056885,0.704952407541295,0.7859697204735715,1.0,1.0,False,False
SNP_00877,0.4347701038169113,0.7112517465807227,0.6112745675592763,0.541017824956447,1.5446079186653348,1.0,1.0,False,False
SNP_00879,-1.0734934393117055,1.0843534709867257,-0.9899847863583283,0.3221815552121149,0.34181232860275884,1.0,1.0,False,False
SNP_00880,-0.8760773543535381,0.6467419282938414,-1.354601141547607,0.17554466958446124,0.4164131534042168,1.0,1.0,False,False
SNP_00881,-0.7033845055610339,0.8163537933501163,-0.8616172440070573,0.3888981786388356,0.49490744902522793,1.0,1.0,False,False
SNP_00882,-21.643192635085864,47462.04835571097,-0.00045601050491706396,0.9996361562711727,3.9854821448754573e-10,1.0,1.0,False,False
SNP_00883,23.131371757769042,69953.94751863414,0.0003306657104891381,0.9997361669396218,11112892500.23824,1.0,1.0,False,False
SNP_00884,0.6431960589428426,1.2381647210407518,0.5194753557525025,0.6034292941459408,1.9025518403861117,1.0,1.0,False,False
SNP_00885,0.019143793443747642,0.8347165972022428,0.022934482802801283,0.9817025343245636,1.0193282107935546,1.0,1.0,False,False
SNP_00887,0.4686968498016237,0.6518295226549644,0.7190482074094715,0.47211121741064654,1.5979105184325475,1.0,1.0,False,False
SNP_00888,-0.1236517712110953,1.25780195030677,-0.09830782277045876,0.9216878666011517,0.8836875127418746,1.0,1.0,False,False
SNP_00889,0.7540546092433748,0.8193023626189442,0.9203618146943926,0.35738371625146514,2.125601049578832,1.0,1.0,False,False
SNP_00890,-0.8314919139021458,0.6899892841543032,-1.2050794599241896,0.22817262833556395,0.43539922336880615,1.0,1.0,False,False
SNP_00891,-0.25324732320886545,0.6578801875442625,-0.3849444442979625,0.7002785766043527,0.776275867041459,1.0,1.0,False,False
SNP_00892,-24.14424127323025,130619.62502861125,-0.00018484390280512316,0.9998525159046331,3.2680541600536174e-11,1.0,1.0,False,False
SNP_00894,-0.6310056022023627,0.8360877333431758,-0.7547121875347067,0.4504216922204114,0.5320564947165467,1.0,1.0,False,False
SNP_00896,-0.40275495241486914,0.6303040872326188,-0.638985151092998,0.5228325917496861,0.6684758876567615,1.0,1.0,False,False
SNP_00897,-22.71762030494867,48283.75858489354,-0.0004705023173580421,0.9996245934790088,1.361014836780734e-10,1.0,1.0,False,False
SNP_00898,,,,1.0,,1.0,1.0,False,False
SNP_00901,-1.254136184108776,0.7571137209152202,-1.656470024863294,0.09762667049052824,0.28532220766163346,1.0,1.0,False,False
SNP_00902,0.03681562074241443,0.7424020435888462,0.04958986988295993,0.9604492193634057,1.037501709406845,1.0,1.0,False,False
